frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"697","Feb 24, 2015 18:19:00.646295000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1429",,,
"698","Feb 24, 2015 18:19:00.646562000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","1431",,,
"699","Feb 24, 2015 18:19:00.646563000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1429",,,
"700","Feb 24, 2015 18:19:00.646734000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1429","502",,,
"701","Feb 24, 2015 18:19:00.647329000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1435","502",,,
"702","Feb 24, 2015 18:19:00.647509000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1435",,,
"703","Feb 24, 2015 18:19:00.647627000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1435","502",,,
"704","Feb 24, 2015 18:19:00.648101000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1435","502",,,
"705","Feb 24, 2015 18:19:00.648725000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1430","502",,,
"706","Feb 24, 2015 18:19:00.648895000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1430",,,
"707","Feb 24, 2015 18:19:00.649099000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1435",,,
"708","Feb 24, 2015 18:19:00.649176000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1430",,,
"709","Feb 24, 2015 18:19:00.649269000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1430","502",,,
"710","Feb 24, 2015 18:19:00.649940000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1436","502",,,
"711","Feb 24, 2015 18:19:00.650074000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1436",,,
"712","Feb 24, 2015 18:19:00.650181000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1436","502",,,
"713","Feb 24, 2015 18:19:00.650622000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1436","502",,,
"714","Feb 24, 2015 18:19:00.651216000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1432","502",,,
"715","Feb 24, 2015 18:19:00.651388000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1432",,,
"716","Feb 24, 2015 18:19:00.651447000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1436",,,
"717","Feb 24, 2015 18:19:00.651671000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1432",,,
"718","Feb 24, 2015 18:19:00.651775000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1432","502",,,
"719","Feb 24, 2015 18:19:00.652419000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1437","502",,,
"720","Feb 24, 2015 18:19:00.652550000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1437",,,
"721","Feb 24, 2015 18:19:00.652663000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1437","502",,,
"722","Feb 24, 2015 18:19:00.652989000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1437","502",,,
"723","Feb 24, 2015 18:19:00.653319000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1433","502",,,
"724","Feb 24, 2015 18:19:00.653433000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1433",,,
"725","Feb 24, 2015 18:19:00.653441000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","1437",,,
"726","Feb 24, 2015 18:19:00.653596000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1433",,,
"727","Feb 24, 2015 18:19:00.653652000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1433","502",,,
"728","Feb 24, 2015 18:19:00.653975000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1438","502",,,
"729","Feb 24, 2015 18:19:00.654059000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1438",,,
"730","Feb 24, 2015 18:19:00.654121000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1438","502",,,
"731","Feb 24, 2015 18:19:00.654375000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","1438","502",,,
"732","Feb 24, 2015 18:19:00.654707000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1434","502",,,
"733","Feb 24, 2015 18:19:00.654825000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1434",,,
"734","Feb 24, 2015 18:19:00.654850000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","1438",,,
"735","Feb 24, 2015 18:19:00.655003000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1434",,,
"736","Feb 24, 2015 18:19:00.655058000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1434","502",,,
"737","Feb 24, 2015 18:19:00.655354000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1439","502",,,
"738","Feb 24, 2015 18:19:00.655439000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","1439",,,
"739","Feb 24, 2015 18:19:00.655503000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1439","502",,,
"740","Feb 24, 2015 18:19:00.655770000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","1439","502",,,
"741","Feb 24, 2015 18:19:00.656096000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1431","502",,,
"742","Feb 24, 2015 18:19:00.656213000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1431",,,
"743","Feb 24, 2015 18:19:00.656225000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","1439",,,
"744","Feb 24, 2015 18:19:00.656386000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1431",,,
"745","Feb 24, 2015 18:19:00.656442000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1431","502",,,
"746","Feb 24, 2015 18:19:00.656754000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1440","502",,,
"747","Feb 24, 2015 18:19:00.656838000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1440",,,
"748","Feb 24, 2015 18:19:00.656900000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1440","502",,,
"749","Feb 24, 2015 18:19:00.657152000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1440","502",,,
"750","Feb 24, 2015 18:19:00.657471000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1435","502",,,
"751","Feb 24, 2015 18:19:00.657590000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1435",,,
"752","Feb 24, 2015 18:19:00.657639000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","1440",,,
"753","Feb 24, 2015 18:19:00.657779000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1435",,,
"754","Feb 24, 2015 18:19:00.657834000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1435","502",,,
"755","Feb 24, 2015 18:19:00.658128000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1441","502",,,
"756","Feb 24, 2015 18:19:00.658213000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1441",,,
"757","Feb 24, 2015 18:19:00.658276000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1441","502",,,
"758","Feb 24, 2015 18:19:00.658533000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1441","502",,,
"759","Feb 24, 2015 18:19:00.658862000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1436","502",,,
"760","Feb 24, 2015 18:19:00.658978000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1436",,,
"761","Feb 24, 2015 18:19:00.659001000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","1441",,,
"762","Feb 24, 2015 18:19:00.659146000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1436",,,
"763","Feb 24, 2015 18:19:00.659202000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1436","502",,,
"764","Feb 24, 2015 18:19:00.659504000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","1442","502",,,
"765","Feb 24, 2015 18:19:00.659588000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","1442",,,
"766","Feb 24, 2015 18:19:00.659651000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1442","502",,,
"767","Feb 24, 2015 18:19:00.659914000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","1442","502",,,
"768","Feb 24, 2015 18:19:00.660226000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1437","502",,,
"769","Feb 24, 2015 18:19:00.660339000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1437",,,
"770","Feb 24, 2015 18:19:00.660364000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","1442",,,
"771","Feb 24, 2015 18:19:00.660503000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1437",,,
"772","Feb 24, 2015 18:19:00.660557000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1437","502",,,
"773","Feb 24, 2015 18:19:00.660877000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1443","502",,,
"774","Feb 24, 2015 18:19:00.660962000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1443",,,
"775","Feb 24, 2015 18:19:00.661025000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1443","502",,,
"776","Feb 24, 2015 18:19:00.661276000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1443","502",,,
"777","Feb 24, 2015 18:19:00.661592000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","1438","502",,,
"778","Feb 24, 2015 18:19:00.661725000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","1438",,,
"779","Feb 24, 2015 18:19:00.661831000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","1443",,,
"780","Feb 24, 2015 18:19:00.661894000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","1438",,,
"781","Feb 24, 2015 18:19:00.661946000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1438","502",,,
"782","Feb 24, 2015 18:19:00.662315000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1439","502",,,
"783","Feb 24, 2015 18:19:00.662433000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","1439",,,
"784","Feb 24, 2015 18:19:00.662601000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","1439",,,
"785","Feb 24, 2015 18:19:00.662897000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1440","502",,,
"786","Feb 24, 2015 18:19:00.662955000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1439","502",,,
"787","Feb 24, 2015 18:19:00.663000000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1440",,,
"788","Feb 24, 2015 18:19:00.663186000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1440",,,
"789","Feb 24, 2015 18:19:00.663238000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1440","502",,,
"790","Feb 24, 2015 18:19:00.663759000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","1444","502",,,
"791","Feb 24, 2015 18:19:00.663841000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","1444",,,
"792","Feb 24, 2015 18:19:00.664121000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","1441","502",,,
"793","Feb 24, 2015 18:19:00.664186000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1444","502",,,
"794","Feb 24, 2015 18:19:00.664241000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","1441",,,
"795","Feb 24, 2015 18:19:00.664407000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","1441",,,
"796","Feb 24, 2015 18:19:00.664465000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1441","502",,,
"797","Feb 24, 2015 18:19:00.664599000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","1444","502",,,
"798","Feb 24, 2015 18:19:00.665082000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","1444",,,
"799","Feb 24, 2015 18:19:00.665180000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","1442","502",,,
"800","Feb 24, 2015 18:19:00.665292000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","1442",,,
"801","Feb 24, 2015 18:19:00.665460000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","1442",,,
"802","Feb 24, 2015 18:19:00.665516000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","1442","502",,,
"803","Feb 24, 2015 18:19:00.665903000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","1443","502",,,
"804","Feb 24, 2015 18:19:00.666009000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","1443",,,
"805","Feb 24, 2015 18:19:00.666179000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","1443",,,
"806","Feb 24, 2015 18:19:00.666246000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1443","502",,,
"807","Feb 24, 2015 18:19:00.666546000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","1444","502",,,
"808","Feb 24, 2015 18:19:00.666667000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","1444",,,
"809","Feb 24, 2015 18:19:00.666818000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","1444",,,
"810","Feb 24, 2015 18:19:00.666875000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","1444","502",,,
"811","Feb 24, 2015 18:19:04.961695000 CET","00:0c:29:ee:b7:84","ff:ff:ff:ff:ff:ff","192.168.1.100","192.168.1.255","17","92",,,,"137","137",
"812","Feb 24, 2015 18:19:04.962138000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","17","104",,,,"137","137",
"813","Feb 24, 2015 18:19:04.962363000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","1445","139",,,
"814","Feb 24, 2015 18:19:04.962524000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","139","1445",,,
"815","Feb 24, 2015 18:19:04.962676000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","126","0x00000018","1445","139",,,
"816","Feb 24, 2015 18:19:04.962860000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","58","0x00000018","139","1445",,,
"817","Feb 24, 2015 18:19:04.963237000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","191","0x00000018","1445","139",,,
"818","Feb 24, 2015 18:19:04.963834000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","143","0x00000018","139","1445",,,
"819","Feb 24, 2015 18:19:04.964878000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","260","0x00000018","1445","139",,,
"820","Feb 24, 2015 18:19:04.965374000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","409","0x00000018","139","1445",,,
"821","Feb 24, 2015 18:19:04.966021000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","322","0x00000018","1445","139",,,
"822","Feb 24, 2015 18:19:04.966907000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","175","0x00000018","139","1445",,,
"823","Feb 24, 2015 18:19:04.967286000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","154","0x00000018","1445","139",,,
"824","Feb 24, 2015 18:19:04.967558000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","114","0x00000018","139","1445",,,
"825","Feb 24, 2015 18:19:04.967873000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","176","0x00000018","1445","139",,,
"826","Feb 24, 2015 18:19:04.968326000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","122","0x00000018","139","1445",,,
"827","Feb 24, 2015 18:19:04.968691000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","97","0x00000018","1445","139",,,
"828","Feb 24, 2015 18:19:04.968884000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","97","0x00000018","139","1445",,,
"829","Feb 24, 2015 18:19:04.969102000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","93","0x00000018","1445","139",,,
"830","Feb 24, 2015 18:19:04.969268000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","93","0x00000018","139","1445",,,
"831","Feb 24, 2015 18:19:04.969657000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","1445","139",,,
"832","Feb 24, 2015 18:19:04.969847000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","139","1445",,,
"833","Feb 24, 2015 18:19:04.969971000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","1445","139",,,
"834","Feb 24, 2015 18:19:06.274521000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","171","0x00000018","1630","4444",,,
"835","Feb 24, 2015 18:19:06.288080000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","128","0x00000018","4444","1630",,,
"836","Feb 24, 2015 18:19:06.445146000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"837","Feb 24, 2015 18:19:06.445484000 CET","00:0c:29:70:aa:b7","00:0c:29:f9:a8:75","192.168.1.105","192.168.1.101","6","208","0x00000018","4444","1630",,,
"838","Feb 24, 2015 18:19:06.663054000 CET","00:0c:29:f9:a8:75","00:0c:29:70:aa:b7","192.168.1.101","192.168.1.105","6","54","0x00000010","1630","4444",,,
"839","Feb 24, 2015 18:19:10.632816000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","1446","502",,,
"840","Feb 24, 2015 18:19:10.632979000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","1446",,,
"841","Feb 24, 2015 18:19:10.633120000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","1446","502",,,
"842","Feb 24, 2015 18:19:10.633672000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","1446","502",,,
"843","Feb 24, 2015 18:19:10.634272000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","1447","502",,,
"844","Feb 24, 2015 18:19:10.634440000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","1447",,,
"845","Feb 24, 2015 18:19:10.634503000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","1446",,,
"846","Feb 24, 2015 18:19:10.634606000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","1447","502",,,
"847","Feb 24, 2015 18:19:10.635129000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","1447","502",,,
"848","Feb 24, 2015 18:19:10.635668000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","1448","502",,,
"849","Feb 24, 2015 18:19:10.635837000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","1448",,,
"850","Feb 24, 2015 18:19:10.635971000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","1448","502",,,
